,n,Labels,comment_text
1714,20.0,0,såg en bild icke täckt bild på ett av offren nyss  fy fan säger jag   helt mosad av lastbilen  terroristsvin
3862,28.0,0,såg någon bild på när de plockar bort lastbilen och tycker det såg ut som att framhjulen stod åt olika håll  så han kan ju ha tappat styrförmågan
3018,20.0,0,tidsfråga innan självmordsbombare slår till under rusningstid i t bana    sen kan henifierade och inkvoterade poliser klappa folk på huvudet
3905,25.0,1,på den tiden skrev de aldrig ut etnicitet  alla var  svenska   vad jag vet så var han iranier  fast det kanske är svensk för dig
1946,4.0,0,hur kom gm undan
3580,21.0,0,saxat från göteborgs postens liveapp från presskonferensen              så då måste man fråga sig hur pass effektiva säpo är på att granska
3197,18.0,0,inget hände där     nån hörde nåt som nån annan sett och hörde sen att det var   osv  rykten
4358,14.0,0,dödsantalet  personer      borde inte siffran uppdaterats lite nu om så vore fallet  låter skumt
1610,6.0,0,hört talas om taxi eller bil
5037,,1,håller helt med däremot så vore kärleken till livets slut ihop med breivik lite lämpligare då kan de inte sitta och gulla med varandra jag är inte glad över såna elaka tokar som slår ihjäl oskyldiga 😄
3123,54.0,0,han var tydligen från någon forna sovjetrepublik och hade tydligen fått asyl här  om det nu är den som man tror  dådet i sig påverkar ju inte sverige mer än i marginalen  möjligen större övervakning på nätet och bättre skydd för viktiga samhällsstrukturer som följd men i övrigt så slåss dessa galningar mot väderkvarnar
3499,15.0,0,mercedes actros har start stopp knapp  räcker med att du har  nyckeln  i fickan    sidan
6082,,1,relevans behöver du inte citera ovanstående och andra vaga profetior medan du ändå är igång
4795,,1,det är nämligen verkligheten i sverige nu vi är precis som som krigshärjat land som helst
3786,3.0,0,svarat på tidigare
665,5.0,0,ekot rapporterade tidigare om  döda
2194,118.0,0,bra bilder    titta på bild  längst upp till vänster i bild  det är drottninggatan som lastbilen kom körandes på  den röda byggnaden med gråa fält längst upp till vänster är åhlenshuset som lastbilen körde in i  om ni förstorar bild  och tittar längre in på drottninggatan så ser ni hur mycket folk det är  det brukar vara så mycket folk att jag undviker att gå på drottninggatan om jag inte ska till någon butik  eller bara är ute och strosar    det är ett mirakel att inte fler är skadade och dödade  men ett vittne berättade att de hörde och såg lastbilen rätt tidigt  och att de flesta därför hann kasta sig in i affärer eller in på sidogator
4407,13.0,0,ni gjorde tillslag i vårberg  sen drog de snabbt därifrån  sen kom bombskyddet
5290,,1,japp det kostar ska vara en humanitär stormakt för att ha billiga poäng
1017,32.0,0,ganska osmakligt  det kan man hävda oavsett vilken politisk ståndpunkt man har  fy fan  det är inte läge att skoja om det här  det är så många som är skiträdda just nu
557,50.0,1,det är skillnad på att vara omhändertagen och gripen  dom som plockats av polis kan ha varit personer som bettet sig uppseendeväckande  t ex  ropat allah akbar eller något  detta har då dragit till sig polisens intresse som beslutat att vika ihop personen och ta med till stationen för kontroll
4085,44.0,0,tack     i den röran och det kaos som uppstod i samband med attentatet så kan nog snart vad som helst ha låtit som pistolskott gissar jag    vi får se om det var den brandfarliga anordningen som lät när vi får fup i vår hand
3975,33.0,0,han hade väl halva bilen full med ölkaggar också  om jag inte sett fel    dessa kan nog leva ganska friskt om de slängs runt på ett flak och kanske till slut spricker exploderar
1207,18.0,0,jag tror dock inte hunden är inräknad i de siffrorna  det var en hundstackare som strök med också
6109,,1,berätta för några kollegor några timmar innan det hände för jag tror vi kan ha ett terrordåd i sthlm inom år trodde han inte var så nära dock och det krävs ju inget geni för sen räkna ut att det här kunde hända med tanke på sveriges oansvariga invandringspolitik tack sjuklövern
3265,11.0,0,nej men det bars iväg offer av förbipasserande  bort från drottninggatan
1510,42.0,0,sluta  bara sluta dra upp jämförelser med mma  bilden är äkta  så här ser verkligheten ut     fruktansvärda bilder  fruktansvärd film där lastbilen susar förbi och folk får kasta sig för att rädda livhanken  sån grymhet  mina tankar till offren och de anhöriga
2881,19.0,0,för din information  det är en ganska stor operation att ställa alla tåg på en stor central som stockholm
3977,17.0,0,visst  kan finnas flera förklaringar till att det smäller när en lastbil kör in i ett varuhus
6197,,1,tror dom har glömt att identifiera kropparna förrän de blivit riktigt lemlästade sönderslitna
5250,,1,varför är det mycket sannolikt varför tror du att det i så fall kommer att mörkas varför skulle det ens gå så mörka du fattar väl att ryssland aldrig skulle förlora chansen att vinna billiga propagandapoäng eftersom du själv förstår dig på sannolikhet i avvaktan på mer information så ingen anledning att betrakta hans igår och det påstådda utlämningsärendet att vi ens sätt länkar som icke relaterade särskilt borde väl människor som ideologiskt övertygade i at var och varannan muslimsk invandrare är terrorsympatisör inse att en sån åsikt inte går bra ihop med tanken att det måste finnas ett samband
266,16.0,0,utifrån twitter bilden som länkats så var det inte första bästa hus bilen körde in i
5970,,1,stämmer det här så kan man ju förstå om politiker öht ska lyssna på msm och myndigheter längre gång
3611,27.0,0,det var bara en man som kapade lastbilen  sannolikt den uzbek som nu är anhållen  och han  parkerade  inte bilen utan körde den rakt in i åhlens
2111,37.0,0,alltså vad är det för fel på folk  sluta dela bilder på offren  visa respekt eller har ni ingen  om det varit någon från er familj  hade det känts okej    kom igen  bättre än så är ni
3184,28.0,0,lastbil med sprängmedel  kraschar in i butikens parfymavdelning  utanför  stod korvgubbe med gasoltuber    kunde ha smällt på bra och brunnit på bra där om det sket sig ordentligt
1909,25.0,0,de verkar han varit inne på hans facebook  de vet i alla fall mycket om hans facebook  så förmodligen för de på ett namn    men
3353,1.0,0,arkiverat
5304,,1,ja för det är säkert så isis sympatisör som kör dit öl bil procent svensk
656,49.0,0,rätta mig jättegärna om jag har fel  men låter det inte oerhört märkligt med bara tre döda om han körde m längs drottninggatan klockan   en fredagseftermiddag  det känns som att det är något som inte stämmer här  alternativt att dödstalet kommer att skrivas upp rejält när krutröken lagt sig
4176,36.0,0,inte alla men de flesta  varför tror du att vittnesuppgifter oftast är av så otroligt dålig kvalitet    de flesta människor är inte rationella även om de tror sig vara det  det finns ingen bekräftad skottlossning överhuvudtaget
4392,20.0,0,vet inte exakt vad som hände  de nämnde namnet på städbolaget  men det var svårt att höra ca     ena något
3852,14.0,0,jaså  tycker till och med att det varit mer folk i rörelse än vanligt
998,28.0,0,denna person kan ju göra om samma sak om en vecka eller två  att han flydde så pass fort från platsen är ju oroande när de gäller muslimer
3470,22.0,0,det är en källa från polisen som berättat detta för svt  så dröj kvar lite så lär du se om detta stämmer
1784,153.0,0,medhåll  man låser som ett naturligt led i sitt arbete  låser ju t o m  när man är inne på terminaler et c  som har stängsel runtomkring byggnaderna    kör folk stöldbegärligt gods brukar det vara rätt givet i ens arbetsinstruktion att inte lämna några blottade luckor  hade jag anställda chaufförer så skulle jag nog vara rätt missnöjd om chaufförerna hade nonchalant attityd till en säker arbetsplats    undrar just vilken butik den nu gripne på ett avvikande vis lullat omkring i  finns ju ett antal att välja på  man kan ju också fundera på varför  adrenalinet borde ju ha räckt för att inte känna en hastig hunger om han nu skulle visa sig vara terrorchauffören    gillar också att polisen använder gedigna hanomags  nån som vet om det är ni som har tillgång till såna  militären  har de såna   ja den var ju militärgrön  kanske ni och mp  livgardet  har gemensam fordonsflotta till viss del
1237,16.0,0,det var ju taskigt  håller med dig här  typiskt av staten att vika ner sig först
5180,,1,om polisen inte griper gärningsman kand detta vara slutet p dan eliasson något huvud måste rulla
3245,40.0,0,det förvånar mig att han inte valde att fortsätta med vansinneshandlingar tills polisen sköt ihjäl honom  kan han ha blivit svårt chockad själv     om detta är religiöst motiverat så bör väl syftet ha varit att han skulle dö i slutändan
4126,16.0,0,allting tyder på att det är  åriga ebba som är dödsoffret som syns kapad på mitten
5048,,1,Som detta är kanske ett av barnen som vistårinteut kämpar för bilderna från bl a senaste låt alla afghanbarn visa stanna manifestationen i Borlänge för några veckor sedan borde jag trotteri finns väl den grupp på forumet som har bäst koll pä det sällskapet han är tyvärr bannad för tillfället inte in länken igen mannen som arresterades i hjulsta
6143,,1,en postare i tråden berättade att hans flickvän var på åhlens och hörde skottljud hittar dock aldrig posten för övernitiskt modererande stor möjlighet är om det var sprinklersystemet som drog igång lastbilen skulle brinna och en del sprinklers åtminstone av gammal modell har små sprängladdningar som bränner något för att sprinklersen ska sätta igång hörde att systembolaget stängde typ i hela stockholmsområdet löjligt när infördes igen
2186,2.0,0,dna bubbis
3717,3.0,0,senaste presskonferensen  någon
908,63.0,1,hoppas att moderatorerna inte bränner mig nu för jag menar absolut inte att tramsa    om han gömmer sig i en förort så får inte polisen gå in eftersom de då riskerar att  oroa  de kriminella som befinner sig där med efterföljande kravaller  förlåt pojkstreck  så varför ens riskera att passera en gräns då man självfallet är medveten om att de är hårt bevakade
3994,25.0,0,de kan ju faktiskt vara ovetande  har inte tanken ens slagit dig  det han är och vad han gjort behöver ju inte ha synts utåt
1303,13.0,0,jag gissar att  asiaterna  är en del av det vietnamesiska besöket            gårdagens blaska
5808,,1,ja detta är kanske ett av alla som vistårinteut mig o bilderna från bl a senaste låt alla afghanbarn få i manifestationen i sthlm för 2 veckor sedan borde fingranskas trotteri är väl den här på forumet som har bäst koll på det för han är tyvärr bannad för fan kolla in länken igen mannen som arresterades i hjulsta
1627,48.0,0,kan någon lägga upp den mer högupplösta bilden som någon postade tidigt i tråden  tyvärr hittar jag den inte när jag söker men den visar gm utan stora pixlar utan väldigt klart inifrån en butik  varför använder inte polisen media den  har de inte fått tag i den
1522,16.0,0,låg väl döda på övergångsstället över kungsgatan så det var nog ingen bil där just då
835,24.0,0,just betonglejonen körde de på med bilen och lejonen sköts med de följde med framför bilen så där har du fel  var på plats
358,62.0,0,ja plötslig hjärtinfarkt stroke annan sjukdom eller narkoman som ser chansen och snor bilen när chauffören tillfälligt lämnar bilen och därför måste köra snabbt men inte helt enligt trafiklagstiftningen    men just nu är väl terroristattack mer publikdragande och i allmänhetens intresse    fast man kan ju inte utesluta det mer än något av dom tidigare    nog bäst att vänta på en noggrann polisutredning
138,9.0,0,polisen åker runt och varnar för terrordåd via högtalare
299,21.0,0,bor inte i stockholm  men trodde vi hae tänkt på detta efter händelserna i england  frankrike och tyskland    men tydligen inte
1556,62.0,0,om folk i framtiden är beväpnade i större utsträckning än idag på stan så kanske någon hinner skjuta kaparen innan han knycker lastbilen eller lyckas skjuta honom genom rutan och på så sätt rädda liv  chansen finns i alla fall  dock måste samtidigt vapenlagarna för ostraffade individer lättas upp  vad är alternativet  att allt ska flyta på som om ingenting har hänt
1003,21.0,0,genom att undanhålla informationen skyddar han terroristerna  och är därmed medhjälplig till terrordåd  alternativt gör sig skyldig till skyddande av brottslig
382,11.0,0,fredag  många människor som rör sig ute på just den platsen
4707,,1,helvete kan någon bekräfta att i även ingick en skottlossning ingen lastbilsolycka med andra ord detta var bara en byggnad
761,17.0,0,om han överlevde kraschen och var beväpnad   som en del påstår   är det väl inte så konstigt
3892,47.0,0,jag tycker bara det är bra att inga namn på offren och de skadade har offentliggjorts eller läckt ut på sociala medier  låt anhöriga sörja i fred  de har de svårt nog  dessutom hoppas jag för guds skull att de skadade klarar sig så inte dödssiffran stiger
3195,48.0,0,hittats i lastbilen under natten  vad snurrar du om     hade det hittats en bomb i lastbilen under natten hade den knappast flyttats på     väskan med bomben hittades redan under gårdagseftermiddagen och avlägsnades  och när lastbilen var helt säkrad så drogs den loss och flyttades vid  tiden i natt
3372,9.0,0,finns det ingen som vet var hans familj bor
5030,,1,Va ska de säga egentligen än vad var det vi sa vare sig gm var dalmas eller turk erdogan var väl ganska tydlig med att ingen europé kommer att stå säker så länge eu länder tjafsar ihop 😊
4270,30.0,0,fick precis uppgifter om att antal dödsfall är fler än   uppgifterna kommer från enligt mig en trovärdig källa     varför man ej väljer att gå ut med det vet jag inte
1402,16.0,0,undra om terroristen lämna passet i lastbilen  det har varit en sådan trend i alla fall
3422,4.0,0,hur gammal är ra
5338,,1,syrier isis och hoppas pä en turk
2721,83.0,0,på någon bild såg man en rullator av något slag  utan att veta kan jag tänka mig att en gamling kan vara ett av offren    puff  så meningslöst våld detta är  som den mesta terrorism förstör man sitt eget liv  och några andras    man blir så frustrerad över att det inte verkar som att man kan få diskutera orsakerna  men att man nu skall sluta upp    någonstans där finns det ett logiskt problem    dessa terrordåd är ändå en någorlunda ny företeelse i sverige
1932,20.0,0,sprinkler har antingen en legering som smälter av värme  eller en glasampull som går sönder när systemet släpper på trycket
5659,,1,Med ännu en och kanske om det är det som upp era ögon återstår att se vem det var dock men chanserna och trenden den senaste tiden är om något annat kan ha varit nån annan så jag reserverar tankarna tills dess
3130,6.0,0,nej det var ev i lastbilen
4955,,1,med så fina poliser i farten hittar dom nog en och annan tomte som är lyst för tidigare i
5312,,1,enligt tv eventuellt skott lossning fridhems land Vad skall eran statsminister bort för min är han inte
3055,7.0,0,var det en tiggare som dog  källa
4128,25.0,0,fast  chilla lite  det kanske är just han hennes sätt att bearbeta händelsen     lite väl att jämföra med han som mosat folk med lastbil  eller
2685,13.0,0,finns det någon mer information om de döda offren och skadade  åldder  kön
2980,11.0,0,bilden från daily mail är personen som senare greps i hjulsta
58,22.0,1,folk går banans på twitter och nån har även twittrat om att det finns skadade människor     allt tyder på terrordåd så knip
76,20.0,0,inte mycket aktivitet på plats om man ser till live kameror    verkar vara ett oerhört stort område som är avspärrat
796,15.0,0,ingen av dem körde bilen  de greps av andra orsaker  föraren är inte gripen än
2416,23.0,0,hittar henne inte på facebook dock  känns ju sjukt att nån skulle dra igång något sådant på skoj    men man hoppas på det
3226,7.0,0,fb  vad betyder egentligen  fingret i luften
4546,80.0,0,självklart vet jag att det inte går att göra asap  det var ett mycket känslomässigt uttalande av mig  men de som nu lever här  ska vi bara låta det fortsätta i samma spår då  köra samma linje  samma resultat så det fungerar ju logiskt sett inte  kasta ut folk som inte har gjort något och som har uppehållstillstånd och eller är svenska medborgare  det kommer ju inte att hända oavsett vem som sitter vid makten  så   en förändring krävs ju
785,30.0,0,en misstänkt kan vara värt att lägga till  ser ut som en telefon han höll i  kan ju haft kontakt med ex  föraren för att koordinera den attacken eller flera
3131,15.0,0,fru och  barn  heter det  vad säger att pengarna inte har skickats rakt till is
6062,,1,höjd nivå sannolikt våra kära ärliga politiker måste skyddas
4570,17.0,0,man ser bild på killen som grips i vårberg  kort  ljus kille    varför bojar man inte honom
2217,42.0,0,ja  det är mycket ledsamt att media påstår att sverige är i  chock  och är chockade  ingen är chockad eller särskilt förvånad  det är ledsamt att media förvränger invånarnas åsikter  varför är det ingen som pratar med oss istället för att ljuga
3010,35.0,0,är det maskingatan  e  ankomstboende    på maskingatan  e  hittar du även migrationsverkets ankomstboende för asylsökande som precis har kommit till sverige  ankomstboendet är öppet dygnet runt  här kan du få mat och en tillfällig sovplats
3529,89.0,0,ja  jag utgår också från att han åkte en vit skåpbil  dock har jag inte sett uppgifter som säger att han hyrt den på circle k  tror snarare han fick tillgång till bilen i närheten av frejgatan  varför skulle han annars ta bussen dit    vet inte om jag skulle kalla stening allé som ett fint område  men det är ot    förstår däremot inte varför det är smart att välja att åka mot steningebadet  vägen tar i princip slut  så han blir ju fast då och kan inte fortsätta fly
3780,10.0,0,fast det gör ju inte du heller  i ditt inlägg
4927,,1,drottninggatan stockholm trofan det är ett terrorbrott frågan är om de lyckats gripa någon Samma dårar vill ju också bli mördade dock de brukar ju dö martyrdöden
3614,10.0,0,för expressen är ju att lita på     vänta på fakta
5751,,1,varför mörkar Sverige dödssiffran
910,45.0,0,precis alla inom alla branscher tummar på rutinerna     det är inget grovt brott att hoppa av bilen lite snabbt och hjälpa till med av  eller pålastningen  hederligt hyfs är närmare sanningen  säkerhetsföreskrifter i all ära bör möjligtvis följas men terror var inte upphovet till rutinerna
2172,140.0,0,om rätt person är gripen eller ej  det får vi se  men      jävligt snabbt agerat av polisen och räddningstjänsten  det märks verkligen att de har tränat inför detta scenariot  massor av polisen var på plats tidigt med helikopter t o m   och så även insatsstyrkan  mängder med ambulanspersonal likaså  samt brandmän  ej att förglömma  det rankades som en  särskild händelse  och därmed sattes sjukhusen  polisen  regeringen  även säpo gissar jag på  i stabsläge     alla samverkade  maximala resurser sattes in vilket märktes i media  innerstockholm utrymdes  tunnelbanan stannade  så även bussarna  även pendeln vad jag har hört     presskonferensen med polisen och säpo var samlad och saklig  även steffes uttalanden på sin pressis  ok  han är ingen favorit  men han skötte det bra  var bra     trots den här regeringen  som jag inte stödjer  så  har de skött det jävligt bra  fem solar
3795,25.0,0,fy fan    två stycken som har blivit lemlästade och kluvna i flera bitar  jag trodde först det bara var en person som fick lida så
2309,41.0,0,slöjdgatan     blodspår på klarabergsgatan vet jag inget om  vet inte vilken bild du då syftar på  kan vara ett annat offer närmare åhlens det kommer ifrån  såg blod och skadade utanför claes ohlsson kappahl och även där finns det betonglejon suggor
5826,,1,de blev lemlästade jag har inte själv bilderna men så väl folk har beskrivit så hade ju flera fått delar avslitna från kroppen och de krossade ansikten man kort kanske också dessa skadade inte kunnat tydas
1257,53.0,0,jo  jag vet  men ingen officiell mainstream media bekräftar att detta har något med händelsen att göra  tvärt om  så har sr betonat att man nu inte kan bekräfta några dödsoffer alls    jag litar på våra kära medier  så därför hoppas och tror jag att ingen blivit dödad  kanske finns det skadade dock
2495,8.0,0,jag tror säpo har bättre informationskanaler än flashback
4686,24.0,0,han har erkänt      han hade lättare skador      han hade en rånarluva i fickan      han hade glassplitter på kläderna    ja du  vad tror du själv
4259,36.0,0,man kan också se på hjulspåren att lastbilen krängde till höger i korsningen och körde in i åhlens från sidan  ser mer ut som om föraren förlorade kontrollen än som om han med flit körde så
1178,49.0,0,det tror jag man gör    tex så flydde ju gm i tyskland också efter lastbilattacken där  och sköts sedan i italien var det va    gm i turkiet på nattklubben där flydde ju också och greps först långt senare  så är väl inte unikt för sverige att dom kommer undan
4679,8.0,0,där kom den ja     mot våld och rasism
5084,,1,hoppas det var en olycka men inte en död dåre igen
442,8.0,0,nu skriver även de stora mediabyråerna om detta
1399,34.0,0,jag hörde på sr att en av dem hade förflyttats flera hundra meter  när de intervjuade någon körsångare som haft änglavakt   m a o inte så effektiva mot en lastbil som väger flera ton
3279,2.0,0,från ab
3558,50.0,0,väldigt mycket som är oklart  är mannen som fotades i rulltrappan gm  om det är så kan man ju konstatera att han ej bär på någon väska  rapporterna vid gripandet i märsta är ju helförvirrande   mannen ska ha burit balaclava och försökt byta kläder inne i en h m butik
5931,,1,så synd er du inte du var där och visade alla möjligheterna man kunde skydda sig under lastbilen du verkar ju ha koll pa hur man flyr undan skenande lastbilar
1054,14.0,0,hur kan du se de  kan bara se att det är en brunhårig kvinna
2890,14.0,0,vad är det som säger att det inte var igår som man hittade väskan
4766,,1,islamistisk höger är högerextrem terror
3286,35.0,0,det är möjligt att det är så men var så säker på att is kommer ta ansvar för dådet för att samla poäng  mannen som gjorde detta är garanterat en person som sympatiserar med is
1415,45.0,0,man gör en  på riktigt  personen tror alltså att det står två terrorister på drottningtorget och pratar om det fina vädret vi haft denna veckan innan dom går loss på omgivningen  antingen är det airsoftare eller civila poliser  mest otippat  det kanske faktiskt är sogare
2372,7.0,0,tack  så kan man göra också tydligen
4393,17.0,0,så du tycker inte den ena ser ut att ha mustasch och skägg och den andra inte
3213,25.0,0,man har ju massvis med vittnesuppgifter om skottlossning  hörde själv på radion igår  även journalister uppgav detta  sen om någon träffats är en annan femma
3837,110.0,0,äntligen att folk börjar prata om henne     för det första måste någon bekräfta att bilden och inlägget är genuint  med tanke på så mycket skit som skrivits här  mängder av desinformation  så skulle det inte förvåna mig om bilden och teresa  är fake  hoppas verkligen det     sen hur kan det vara den sista bilden som är tagen på henne och hunden när det ser ut som ett barn och offret ska vara  år     tycker det är märkligt att ingen har kunnat bekräfta det eller att inte fler personer pratat om det om nu bilden är äkta och hon verkligen omkommit  det skulle i så fall vara det första identifierade offret
3950,27.0,0,vill ha svar på följande   klicka på länken    rätt startpunkt     sen börjar ni köra ända fram till åhléns  hur lyckades han att inte ta fler med sig
4357,19.0,0,tv sänder från vårberg  en förmåga hoppade precis fram bakom reportern och gjorde  coola gängtecken  medans han flinade  respekfullt
1502,7.0,0,hur var det med skottlossningen vid fridhemsplan
5182,,1,hur menar du att det blir ett allvarligt straff några decennier i mysigast upplyst miljö Lagom tili bästa godaste mat fritt gym bad fri dator och internet superskön miljö helt enkelt
5818,,1,trots den enorma polisinsatsen och den obligatoriska hyllningen av dem själva och från polisen martin melin så kan man visst fog hävda när polisens insats sällan var överdrivet lyckad trots att de snabbt var på plats och stängde ner t banan och pendeltågen många timmar så missade de gärningsmannen som tog sig ända ut till arlanda sen kan man diskutera om det öht värt att satsa en massa resurser på tips och fra när såna här knäppgökar slinker igenom söknätet trots att personen ifråga mycket tydligt på sin hemsida gav fingret för någon slags personlig jihad kanske passar bättre att satsa på ett gäng tonåriga nördhackers
2011,29.0,0,väldigt märkligt att bara två personer skulle ha blivit vittne till en skottlossning där  skulle det ha ägt rum nere i tunnelbanan då eller vad sa dom om det
4712,,1,kört på drottninggatan från åtminstone kungsgatan till åhlens mäster samuelsgatan det är en bra backe på en backe på vilken det normalt ä fullt mä folk vilket lär vara många skadade och kanske döda hej du nya värld
3313,28.0,0,är det bekräftat med   säkerhet att mannen som det nämns om gällande ryska utlämningen är mannen som begick terrordådet i stockholm  mer än artikeln där samma namn förekommer
3089,55.0,0,bara jag som tror att målet var t centralen  om det nu fanns sprängämnen i lastbilen     är väl bara ca m från åhlens dit om jag förstått det rätt  hade ju gjort otroligt mycket större skada om det smällt av där vi istället  skulle tro att lastbilen var rätt svårstyrd med suggor inkilade under lastbilen
5825,,1,hur fan ska någon veta det förutom min
4697,35.0,0,jag tror det är en  peppgrej   det är inte ovanligt att man förbereder sig med div utklädnad för att komma in i en  roll     ser coolt och skrämmande ut när man förbereder sig framför spegeln
3734,52.0,0,kan ni proffsa till tråden genom att lägga upp en sammanfattning  anhållnes namn och mer information om denne  enligt uppgift föreligger avvisningsbeslut  han är papperslös hållt sig undan      också inblandad i en städfirma som blev föremål för säpo granskning då den finansierade is    vad gör en sådan kompetens regn kille i sverige
6,3.0,0,någonstans på drottninggatan
2487,78.0,0,man har ju vetat att det kommer att ske och platsen var precis den man trodde  åhléns  t c tunnelbana och på en fredagseftermiddag    nu borde ju media läggga upp pixlade bilder på den tredelade flcikan kvinnan om de kan lägga upp drunknande barn från syrien och andra länder så visa vad som skett här i vårt sverige fega media    men en undran  kommer mästersamuelsgatan att vara körbar på måndag    måste in då och kör den biten jämt
678,20.0,0,vad pratar du om  hela kroppen är delad på mitten  ena benet är fullständigt avkapat och ligger en bit ifrån
1943,10.0,0,helt korrekt taktik  fungerade väldigt bra vid anna lind mordet
4010,70.0,0,identifieringen av de döda är inte klar än vilket innebär att poliserna går på typ okulärbesiktning för att avgöra ungefärlig ålder  den flicka som troligtvis dödats blev mycket illa tilltygad  minst sagt utspridd  i brist på identitet är det inte osannolikt att polisen bedömt henne som en vuxen  en söndersliten kropp får liksom större och mer svårbedömd volym     lila byxor är inte vanligt  jag tror tyvärr det är lille e
5726,,1,Din bild på den misstänkta gärningsmannen är nån förvånad
3590,8.0,0,identiteten på offren ska fortfarande inte vara fastställda
4772,,1,nu släpptes en bild på den misstänkte på expressen se såklart är det ju någon med ett skägg ursprung
4056,18.0,0,varför är inte du ute då kan man undra  det är inte som vanligt  folk är såklart rädda
2607,214.0,0,fast vad skulle vara vitsen med detta egentligen om det rör sig om en fanatisk person som bestämt sig för att kapa en lastbil    det enda som händer då är ju att en chaufför hittas död också  alternativt med lite tur att de inte stack kniven i honom utan bara hotade honom  skulle vilja se den chaffis som inte lämnar ifrån sig både nycklar kort och plånbok när denne helt oförberett får en kniv mot halsen eller en pistol rent av    folk tycks ha glömt att lastbilen som kapades i berlin togs med våld och att den chauffören numera inte finns    chaffisen i det här fallet blev ju påkörd när han försökte stoppa personen  visserligen så pass lätt att chocken han fick är ett större problem det säger ju lite om vad personen som stal lastbilen är kapabel till    skulle inte tro att en nyckel eller kort i fickan hade stoppat honom heller även om det var en spontan grej  vilket det knappast var då han tycktes vara rätt duktig på att köra en lastbil av filmsnutten som visades i nyheterna att döma inte alldeles lätt för en novis att dra iväg i en sådan och få upp duktigt med fart  visserligen var den säkert automat men lite kunskap krävs det i alla fall
6092,,1,ja precis som den misslyckade läraren för några år sen ingen dog ju så han måste ha haft helt andra avsikter än att skrämma någon han lekte väl som vid kraftfulla fyrverkerier
5722,,1,Sen släpptes en bild på den misstänkte på expressen se Annars är det ju någon med ett exotiskt utseende
1064,31.0,1,hur menar du att det blir ett allvarligt straff   några decennier i mysigast tänkbara miljö  tillgång till bästa godaste mat  fritt gym  bibliotek  fri dator och internet  superskön miljö helt enkelt
2894,34.0,0,nu framgår det ju från artikeln att nyheter idag fått tipset från  blåljuspersonal   antagligen med något steg i mellan som jag uppfattar det  tipset säger vidare att  blåljuspersonalen  fått fått informationen direkt från säpo
4600,31.0,0,man kan väl anta att han som greps i vårberg hade tillgång till fordonen  och därigenom kanske kan ha varit ett alternativ att använda  jag vet inte  men tanken slog mig
2242,27.0,0,det är inget is tecken utan bara ett sett att visa  gud är störst   finns muslimer till idrottsmän som gör samma när de vinner eller innan match
1474,5.0,0,finns det ingen trovärdig källa
5713,,1,för tv gäng veckor sedan uttalar turkiets diktator erdogan att européer snart inte kommer känna sig säkra på gatorna kort därpå inträffar ett terrorattentat i london svensk media tänker gräva djupare i terrorn i sverige och siktar in sig på sfm natten därpå ett terrorattentat drabbar stockholm slump
1889,21.0,0,låter troligt  hörde från en bekant att det var polisavspärrningar i vissa delar av sthlm redan någon timme innan dådet skedde
4409,21.0,0,många amerikanska ambassader har också sådana numera  men de är dyra att bygga  skulle knappast fungera att ha på varenda gågata
2021,40.0,0,när man ser på videon över hur snabbt lastbilen körde känns det förbluffande att chauffören lyckades smita från platsen  tveksamt att han lyckades hoppa ut i farten kan man tycka  bilen måste haft makalösa airbags     någon som har annan teori
5403,,1,hur korkat är det då att skjuta någon man kan ta levande speciellt när man knappt ser om man tagit rätt person
4428,17.0,0,städbolaget heter cittoria  sitoria eller liknande  har försökt googla fram men hittar inget  kanske någon arabiskt ord
2658,86.0,0,verkligen hemskt det som hänt   en eloge till polisen som verkar ha jobbat på bra och till stockholmare som för en gångs skull verkar ta sig tid att bry sig om varandra där i kaoset               många muslimer anser dock att islamisterna   extremisterna i is  daesh inte är muslimer  då de väljer bort stora  viktiga delar av religionen   de allra flesta som dödars av is  daesh är ju muslimer i syrien  irak  där nämns knappt i media om  pers  muslimer  dödats av dem för det är vardag
2467,53.0,0,att inte hitta parkering beror ofta på att bilister parkerar på lastzoner så vi lastbilschaufförer måste improvisera  händer hela tiden  helt klart var det ett misstag han gjorde  men vi alla tummar på rutinerna på våra jobb för bekvämlighet eller stress   nu blev konsekvenserna väldigt stora bara  jag klandrar honom inte ett dugg
3322,22.0,0,fortfarande väldigt lite snack om han som greps på olof palmes gata tätt inpå händelsen  finns ju bild och film på detta
1130,90.0,0,det är såklart fint att folk öppnar sina hem för folk som inte kan ta sig hem  men var är vreden  ilskan  slå tillbaka     det här är en attack mot oss som folk och vårt levnadssätt  det möter man inte med  öppenhet  och  tolerans   det är dags att slå tillbaka  annars förlorar vi allt   för alltid    de enda som har rätt att känna sorg är de vars anhöriga är skadade eller ännu värre avlidna  alla andra bör känna vrede  för det här kan knappast komma som en överraskning för någon
1461,61.0,0,kan vara möjligt att det är så   men med tanke på att gm sannolikt är muslim och dessutom tidigare attacker i europa från islamister  visst kan man säga att de är psyksjuka men detta är en handling av islamistiskt krig mot väst  huruvida han handlat ensam eller inte via organisation eller ej så har han fått tydlig inspiration från tidigare händelser
5657,,1,helvete kan någon bekräfta att det även sett någon skottlossning ingen lastbilsolycka med mindre ord detta var bara en tidsfråga
5634,,1,vad ska polisen vara då tog han bilder och filmade det anmäla dom för hets eller folkgrupp gäller inte det som för svenskar som gör nått för några av de andra grupperna
